time,actual_price_usd,predicted_price_usd
2022-02-27 00:00:00+00:00,43179.2545140269,28020.377459872594
2022-02-28 00:00:00+00:00,44334.457582408,28020.377459872594
2022-03-01 00:00:00+00:00,43984.584926768,28144.917391739342
2022-03-02 00:00:00+00:00,42492.7744552893,28244.730014395107
2022-03-03 00:00:00+00:00,39106.4052159556,28318.83370060785
2022-03-04 00:00:00+00:00,39383.8848433665,28255.462755519595
2022-03-05 00:00:00+00:00,38399.3426268264,28048.86997734542
2022-03-06 00:00:00+00:00,38146.734273232,28020.377459872594
2022-03-07 00:00:00+00:00,38725.477261543,28020.377459872594
2022-03-08 00:00:00+00:00,41989.4028179427,28007.735496336645
2022-03-09 00:00:00+00:00,39482.2584672706,28024.859571602577
2022-03-10 00:00:00+00:00,38825.3644214494,28085.01462087552
2022-03-11 00:00:00+00:00,38951.1300157802,28025.002395513744
2022-03-12 00:00:00+00:00,37808.3174004091,28048.86997734542
2022-03-13 00:00:00+00:00,39649.0453243717,28020.377459872594
2022-03-14 00:00:00+00:00,39356.8139000584,28020.377459872594
2022-03-15 00:00:00+00:00,41101.768579135,28024.859571602577
2022-03-16 00:00:00+00:00,40966.4169324956,28034.95890191117
2022-03-17 00:00:00+00:00,41826.1160710111,28255.462755519595
2022-03-18 00:00:00+00:00,42193.1615362361,28346.95469773935
2022-03-19 00:00:00+00:00,41294.7235129164,28346.95469773935
2022-03-20 00:00:00+00:00,41064.429648159,28020.377459872594
2022-03-21 00:00:00+00:00,42383.169518761,28020.377459872594
2022-03-22 00:00:00+00:00,42734.2000355932,28024.859571602577
2022-03-23 00:00:00+00:00,43974.5935882525,28024.859571602577
2022-03-24 00:00:00+00:00,44347.034279661,28031.087319741677
2022-03-25 00:00:00+00:00,44519.9268641145,28022.789053455293
2022-03-26 00:00:00+00:00,46777.2056265342,28336.22195661486
2022-03-27 00:00:00+00:00,47223.6528860316,28020.377459872594
2022-03-28 00:00:00+00:00,47463.7096770894,28020.377459872594
2022-03-29 00:00:00+00:00,47123.2971478667,28177.708311056704
2022-03-30 00:00:00+00:00,45562.2106665693,28343.446900202238
2022-03-31 00:00:00+00:00,46250.3362878434,28048.86997734542
2022-04-01 00:00:00+00:00,45939.8973489188,28170.36342481357
2022-04-02 00:00:00+00:00,46440.5438538866,28346.90542068033
2022-04-03 00:00:00+00:00,46663.0041770894,28024.859571602577
2022-04-04 00:00:00+00:00,45693.0350619521,28020.377459872594
2022-04-05 00:00:00+00:00,43304.9371990064,28170.36342481357
2022-04-06 00:00:00+00:00,43569.0471697837,28085.01462087552
2022-04-07 00:00:00+00:00,42222.0689772063,28048.86997734542
2022-04-08 00:00:00+00:00,42680.9947355932,28048.86997734542
2022-04-09 00:00:00+00:00,42264.4633909994,28182.533273269444
2022-04-10 00:00:00+00:00,39544.0251835184,28020.377459872594
2022-04-11 00:00:00+00:00,40096.3669748685,28020.377459872594
2022-04-12 00:00:00+00:00,41152.7554517826,28170.36342481357
2022-04-13 00:00:00+00:00,39916.4963842782,28031.087319741677
2022-04-14 00:00:00+00:00,40527.3319567504,28182.533273269444
2022-04-15 00:00:00+00:00,40439.5881209819,28048.86997734542
2022-04-16 00:00:00+00:00,39704.7839798364,28048.86997734542
2022-04-17 00:00:00+00:00,40818.8786025716,28020.377459872594
2022-04-18 00:00:00+00:00,41489.6638011689,28020.377459872594
2022-04-19 00:00:00+00:00,41395.64458346,28020.377459872594
2022-04-20 00:00:00+00:00,40457.4959418469,28085.01462087552
2022-04-21 00:00:00+00:00,39737.9735040912,28182.533273269444
2022-04-22 00:00:00+00:00,39582.4548720047,28248.11786927646
2022-04-23 00:00:00+00:00,39511.6456928697,28048.86997734542
2022-04-24 00:00:00+00:00,40473.7483176505,28020.377459872594
2022-04-25 00:00:00+00:00,38072.800873758,28020.377459872594
2022-04-26 00:00:00+00:00,39218.5376174752,28016.704129227357
2022-04-27 00:00:00+00:00,39747.9894270018,28072.844772419645
2022-04-28 00:00:00+00:00,38609.5059070719,28170.36342481357
2022-04-29 00:00:00+00:00,37714.0949804208,28016.704129227357
2022-04-30 00:00:00+00:00,38459.226979135,28336.22195661486
2022-05-01 00:00:00+00:00,38566.0628877849,28048.86997734542
2022-05-02 00:00:00+00:00,37704.4053153127,28020.377459872594
2022-05-03 00:00:00+00:00,39641.852176505,28031.087319741677
2022-05-04 00:00:00+00:00,36502.0245601403,28182.533273269444
2022-05-05 00:00:00+00:00,36042.9995584453,28020.377459872594
2022-05-06 00:00:00+00:00,35508.7110227937,28594.46382394508
2022-05-07 00:00:00+00:00,34058.9066861484,28327.028404857996
2022-05-08 00:00:00+00:00,30457.9218194039,28020.377459872594
2022-05-09 00:00:00+00:00,30990.7351659848,28020.377459872594
2022-05-10 00:00:00+00:00,28796.5568217417,28336.22195661486
2022-05-11 00:00:00+00:00,29030.7070417884,28248.11786927646
2022-05-12 00:00:00+00:00,29285.9346718293,28031.087319741677
2022-05-13 00:00:00+00:00,30051.935755114,28346.90542068033
2022-05-14 00:00:00+00:00,31182.6212460549,28346.95469773935
2022-05-15 00:00:00+00:00,29889.6124757452,28514.114598570446
2022-05-16 00:00:00+00:00,30438.1944476914,28015.69532157102
2022-05-17 00:00:00+00:00,28771.2204786675,28004.948513509073
2022-05-18 00:00:00+00:00,30257.8852483928,28044.187839043847
2022-05-19 00:00:00+00:00,29224.245998422,28007.735496336645
2022-05-20 00:00:00+00:00,29420.0782857978,28007.735496336645
2022-05-21 00:00:00+00:00,30331.87514173,28048.86997734542
2022-05-22 00:00:00+00:00,29088.2515419638,28020.377459872594
2022-05-23 00:00:00+00:00,29643.6837556984,28020.377459872594
2022-05-24 00:00:00+00:00,29577.259880187,28008.207611416718
2022-05-25 00:00:00+00:00,29332.4860467563,28020.377459872594
2022-05-26 00:00:00+00:00,28612.0413103448,28085.94529172181
2022-05-27 00:00:00+00:00,29045.5206344243,28008.207611416718
2022-05-28 00:00:00+00:00,29430.0689800117,28182.533273269444
2022-05-29 00:00:00+00:00,31735.9549719462,28020.377459872594
2022-05-30 00:00:00+00:00,31831.4095251315,28020.377459872594
2022-05-31 00:00:00+00:00,29825.9221992987,28020.377459872594
2022-06-01 00:00:00+00:00,30504.2679997078,28016.704129227357
2022-06-02 00:00:00+00:00,29662.6709708942,28034.95890191117
2022-06-03 00:00:00+00:00,29792.4076779077,28024.859571602577
2022-06-04 00:00:00+00:00,29915.4093009936,28034.95890191117
2022-06-05 00:00:00+00:00,31333.6770197545,28020.377459872594
2022-06-06 00:00:00+00:00,31175.0324289889,28020.377459872594
2022-06-07 00:00:00+00:00,30228.464698422,28008.207611416718
2022-06-08 00:00:00+00:00,30064.4855289305,28007.735496336645
2022-06-09 00:00:00+00:00,29070.4000300994,28007.735496336645
2022-06-10 00:00:00+00:00,28360.7899231444,28048.86997734542
2022-06-11 00:00:00+00:00,26830.2839456458,28048.86997734542
2022-06-12 00:00:00+00:00,22316.2570400351,28020.377459872594
2022-06-13 00:00:00+00:00,22072.8663085915,27914.226997872585
2022-06-14 00:00:00+00:00,22520.7910087668,26730.428191238476
2022-06-15 00:00:00+00:00,20310.1769848042,26720.357966796048
2022-06-16 00:00:00+00:00,20464.9290873174,26987.459491840465
2022-06-17 00:00:00+00:00,19013.8672536528,25783.83340051784
2022-06-18 00:00:00+00:00,20492.2951683226,25820.30506445063
2022-06-19 00:00:00+00:00,20571.6292247224,25789.563580683232
2022-06-20 00:00:00+00:00,20688.4651312098,25826.855802450624
2022-06-21 00:00:00+00:00,20003.1683375219,26236.747444918194
2022-06-22 00:00:00+00:00,21097.1028331385,26229.190082104633
2022-06-23 00:00:00+00:00,21299.0769853887,25812.05070538283
2022-06-24 00:00:00+00:00,21468.3431566335,26211.347216136775
2022-06-25 00:00:00+00:00,21066.6209430158,26441.659584071316
2022-06-26 00:00:00+00:00,20751.0516960842,26594.548946831692
2022-06-27 00:00:00+00:00,20263.2196393922,26225.8313416546
2022-06-28 00:00:00+00:00,20080.9480864991,26231.80522298307
2022-06-29 00:00:00+00:00,19332.9121294565,25799.539987272947
2022-06-30 00:00:00+00:00,19341.8631240795,25810.59233373467
2022-07-01 00:00:00+00:00,19231.8317083577,25936.21999293631
2022-07-02 00:00:00+00:00,19276.5146639392,26018.372486985405
2022-07-03 00:00:00+00:00,20226.2984745763,25791.22682790299
2022-07-04 00:00:00+00:00,20193.3427938048,25771.910885135017
2022-07-05 00:00:00+00:00,20560.8438126826,25810.59233373467
2022-07-06 00:00:00+00:00,21651.4191423144,25814.227867732916
2022-07-07 00:00:00+00:00,21813.7871239042,26207.44571982176
2022-07-08 00:00:00+00:00,21585.1321922852,26730.428191238476
2022-07-09 00:00:00+00:00,20831.2733915839,26588.116403709544
2022-07-10 00:00:00+00:00,19971.3294704851,26594.548946831692
2022-07-11 00:00:00+00:00,19339.1534734074,26225.8313416546
2022-07-12 00:00:00+00:00,20155.5278386908,25805.488926819413
2022-07-13 00:00:00+00:00,20552.8990289304,25764.467894686164
2022-07-14 00:00:00+00:00,20831.722700526,25805.488926819413
2022-07-15 00:00:00+00:00,21196.5091428989,26207.44571982176
2022-07-16 00:00:00+00:00,20827.8886085915,26231.986760298674
2022-07-17 00:00:00+00:00,22305.7066428989,26321.39396776565
2022-07-18 00:00:00+00:00,23371.2026601403,26225.8313416546
2022-07-19 00:00:00+00:00,23280.9356680304,26594.548946831692
2022-07-20 00:00:00+00:00,23152.4093112215,26651.139904266525
2022-07-21 00:00:00+00:00,22706.0835554646,26677.74150363765
2022-07-22 00:00:00+00:00,22484.4592317358,26877.190891094702
2022-07-23 00:00:00+00:00,22653.3570260082,26584.283575791367
2022-07-24 00:00:00+00:00,21510.1255874342,26594.548946831692
2022-07-25 00:00:00+00:00,21181.6591967855,26594.548946831692
2022-07-26 00:00:00+00:00,22898.4150683226,26594.548946831692
2022-07-27 00:00:00+00:00,23838.5568838691,26289.908814756298
2022-07-28 00:00:00+00:00,23950.7403798948,26591.814929292243
2022-07-29 00:00:00+00:00,23623.4349611338,26863.097921002936
2022-07-30 00:00:00+00:00,23356.1722215079,27125.39773152778
2022-07-31 00:00:00+00:00,23331.4426969608,26896.74208543309
2022-08-01 00:00:00+00:00,23031.4268834015,26677.74150363765
2022-08-02 00:00:00+00:00,22809.7474418469,26677.74150363765
2022-08-03 00:00:00+00:00,22628.3320821157,26612.816787426666
2022-08-04 00:00:00+00:00,23248.9715023378,26620.094667364716
2022-08-05 00:00:00+00:00,22996.2750452952,26632.264515820592
2022-08-06 00:00:00+00:00,23153.6584713618,26715.457072626552
2022-08-07 00:00:00+00:00,23803.6505154296,26615.550804966115
2022-08-08 00:00:00+00:00,23186.2917464641,26648.535245000014
2022-08-09 00:00:00+00:00,23923.0584830508,26868.37832493397
2022-08-10 00:00:00+00:00,23934.4390561075,26677.74150363765
2022-08-11 00:00:00+00:00,24396.3088462887,26952.252717565192
2022-08-12 00:00:00+00:00,24426.2225748101,27106.670843763895
2022-08-13 00:00:00+00:00,24314.2021315021,27397.132518230283
2022-08-14 00:00:00+00:00,24083.9539748685,27264.78035345178
2022-08-15 00:00:00+00:00,23868.8193530099,27264.78035345178
2022-08-16 00:00:00+00:00,23336.3489310345,26896.74208543309
2022-08-17 00:00:00+00:00,23221.1706028638,26923.937368824096
2022-08-18 00:00:00+00:00,20906.7663141438,26655.462667366468
2022-08-19 00:00:00+00:00,21146.6548021625,26813.62074804444
2022-08-20 00:00:00+00:00,21553.9961717125,26507.00987478961
2022-08-21 00:00:00+00:00,21301.0840581531,26321.39396776565
2022-08-22 00:00:00+00:00,21534.5143521333,26594.548946831692
2022-08-23 00:00:00+00:00,21424.9728232028,26518.48134127237
2022-08-24 00:00:00+00:00,21587.8395844535,26572.2701105605
2022-08-25 00:00:00+00:00,20246.1655733489,26584.283575791367
2022-08-26 00:00:00+00:00,20043.9909485681,26572.2701105605
2022-08-27 00:00:00+00:00,19673.5412188778,25862.774082741103
2022-08-28 00:00:00+00:00,20270.960383986,25805.488926819413
2022-08-29 00:00:00+00:00,19825.4632066043,25791.276390966697
2022-08-30 00:00:00+00:00,20024.6716059614,25799.539987272947
2022-08-31 00:00:00+00:00,20105.4626072472,25781.960593381664
2022-09-01 00:00:00+00:00,19948.8567472823,25794.398421691418
2022-09-02 00:00:00+00:00,19803.8332697253,25745.5440603425
2022-09-03 00:00:00+00:00,19961.9118907072,26025.659667738764
2022-09-04 00:00:00+00:00,19797.7967884278,25812.05070538283
2022-09-05 00:00:00+00:00,18846.150537405,25791.276390966697
2022-09-06 00:00:00+00:00,19292.9070745178,25817.192270964362
2022-09-07 00:00:00+00:00,19319.1248512566,25789.563580683232
2022-09-08 00:00:00+00:00,21363.3136152542,25761.702835101125
2022-09-09 00:00:00+00:00,21715.2107980713,25847.107102492126
2022-09-10 00:00:00+00:00,21732.7705686733,26950.314317944492
2022-09-11 00:00:00+00:00,22365.2145601987,26572.2701105605
2022-09-12 00:00:00+00:00,20165.0421607247,26594.548946831692
2022-09-13 00:00:00+00:00,20246.3660424313,26541.37337434075
2022-09-14 00:00:00+00:00,19696.8698661601,25792.51083288487
2022-09-15 00:00:00+00:00,19741.5776168907,25745.5440603425
2022-09-16 00:00:00+00:00,20120.7023459965,25860.009023156064
2022-09-17 00:00:00+00:00,19427.1002626534,25879.554525165415
2022-09-18 00:00:00+00:00,19557.9769582116,25810.59233373467
2022-09-19 00:00:00+00:00,18872.9498667446,25791.276390966697
2022-09-20 00:00:00+00:00,18506.7607481005,25812.05070538283
2022-09-21 00:00:00+00:00,19414.5396449445,25786.798521098197
2022-09-22 00:00:00+00:00,19326.8648199883,25786.544002125083
2022-09-23 00:00:00+00:00,18924.7677872589,25814.227867732916
2022-09-24 00:00:00+00:00,18793.1561531268,25779.932799057875
2022-09-25 00:00:00+00:00,19201.1317209234,25800.777139251913
2022-09-26 00:00:00+00:00,19106.7389135009,25786.56460339919
2022-09-27 00:00:00+00:00,19454.937210111,25797.826765132682
2022-09-28 00:00:00+00:00,19540.8664105786,25772.209626250158
2022-09-29 00:00:00+00:00,19435.1946917008,25812.05070538283
2022-09-30 00:00:00+00:00,19311.861629398,25784.7256529667
2022-10-01 00:00:00+00:00,19015.2928050847,26016.51368129458
2022-10-02 00:00:00+00:00,19633.4325859147,25792.68519955115
2022-10-03 00:00:00+00:00,20339.9712811221,25797.480706662784
2022-10-04 00:00:00+00:00,20155.0996987142,25790.690003459975
2022-10-05 00:00:00+00:00,19950.5477957335,25817.710093000598
2022-10-06 00:00:00+00:00,19539.1439216832,25787.369267303337
2022-10-07 00:00:00+00:00,19416.1772291058,25783.83340051784
2022-10-08 00:00:00+00:00,19428.3671323787,25754.394044155477
2022-10-09 00:00:00+00:00,19154.4042346581,25812.05070538283
2022-10-10 00:00:00+00:00,19039.2820683811,25791.276390966697
2022-10-11 00:00:00+00:00,19156.9115645821,25812.02019647751
2022-10-12 00:00:00+00:00,19387.8336806546,25782.657479735837
2022-10-13 00:00:00+00:00,19177.6941031561,25808.384662479264
2022-10-14 00:00:00+00:00,19069.8749272355,25754.394044155477
2022-10-15 00:00:00+00:00,19261.7497878434,25838.25711867915
2022-10-16 00:00:00+00:00,19557.0218106371,25807.338917815323
2022-10-17 00:00:00+00:00,19341.4075543542,25771.910885135017
2022-10-18 00:00:00+00:00,19132.1544254822,25812.05070538283
2022-10-19 00:00:00+00:00,19033.3760239626,25792.68519955115
2022-10-20 00:00:00+00:00,19174.8763487434,25812.339454320874
2022-10-21 00:00:00+00:00,19207.6285078901,25784.422015101703
2022-10-22 00:00:00+00:00,19565.4123243717,25765.360147135027
2022-10-23 00:00:00+00:00,19341.460210111,25786.12342098774
2022-10-24 00:00:00+00:00,20094.9611215663,25802.192494230283
2022-10-25 00:00:00+00:00,20797.0308258328,25797.826765132682
2022-10-26 00:00:00+00:00,20280.1751280538,25814.227867732916
2022-10-27 00:00:00+00:00,20604.6138535944,26333.98492737466
2022-10-28 00:00:00+00:00,20803.8999205143,25788.313497463478
2022-10-29 00:00:00+00:00,20616.7033766803,26231.986760298674
2022-10-30 00:00:00+00:00,20490.8581808884,26236.721435605512
2022-10-31 00:00:00+00:00,20483.966530976,26236.747444918194
2022-11-01 00:00:00+00:00,20148.2845537697,25781.12347182643
2022-11-02 00:00:00+00:00,20198.1111860316,25817.540004865587
2022-11-03 00:00:00+00:00,21157.2449275278,25812.05070538283
2022-11-04 00:00:00+00:00,21283.4715999416,26031.41530079779
2022-11-05 00:00:00+00:00,20946.8030359439,26350.99794544654
2022-11-06 00:00:00+00:00,20568.5651183518,26441.659584071316
2022-11-07 00:00:00+00:00,18520.971163647,26236.747444918194
2022-11-08 00:00:00+00:00,15758.2912819988,26218.376370524853
2022-11-09 00:00:00+00:00,17541.5602866745,26128.46098812977
2022-11-10 00:00:00+00:00,16916.8506312098,25509.387860867344
2022-11-11 00:00:00+00:00,16771.2426718293,25728.761466245494
2022-11-12 00:00:00+00:00,16320.4983375219,25584.49848398949
2022-11-13 00:00:00+00:00,16629.4784146698,25381.569417659863
2022-11-14 00:00:00+00:00,16855.59378609,25137.539247639397
2022-11-15 00:00:00+00:00,16659.6063345996,25352.780025362958
2022-11-16 00:00:00+00:00,16675.1790204559,25363.79159222152
2022-11-17 00:00:00+00:00,16661.5229576271,25352.780025362958
2022-11-18 00:00:00+00:00,16696.0040581531,25353.412106617194
2022-11-19 00:00:00+00:00,16246.8446992987,25380.937336405626
2022-11-20 00:00:00+00:00,15778.0174047341,25595.560983985994
2022-11-21 00:00:00+00:00,16172.8893445354,25166.868574350687
2022-11-22 00:00:00+00:00,16574.0617299825,25120.8893994477
2022-11-23 00:00:00+00:00,16583.5243445354,25169.087013860328
2022-11-24 00:00:00+00:00,16522.3887767388,25405.427914294
2022-11-25 00:00:00+00:00,16448.6413077148,25353.258964038003
2022-11-26 00:00:00+00:00,16436.0707688486,25275.262145922283
2022-11-27 00:00:00+00:00,16212.5814161309,25182.25955394098
2022-11-28 00:00:00+00:00,16443.0368199883,25207.45229811398
2022-11-29 00:00:00+00:00,17176.8986914085,25156.266135403283
2022-11-30 00:00:00+00:00,16961.2918042081,25163.532666177103
2022-12-01 00:00:00+00:00,17075.1091370544,25390.329834708373
2022-12-02 00:00:00+00:00,16899.5073831093,25487.167881859164
2022-12-03 00:00:00+00:00,17121.7149824664,25404.429886946826
2022-12-04 00:00:00+00:00,16961.3517866745,25352.9419829667
2022-12-05 00:00:00+00:00,17070.5158281707,25396.306177793118
2022-12-06 00:00:00+00:00,16848.2518243717,25352.140004708952
2022-12-07 00:00:00+00:00,17231.4563223261,25363.832905919357
2022-12-08 00:00:00+00:00,17136.1490008767,25366.52730514905
2022-12-09 00:00:00+00:00,17124.2146797195,25390.329834708373
2022-12-10 00:00:00+00:00,17094.3606592636,25390.329834708373
2022-12-11 00:00:00+00:00,17195.5249962011,25399.602610382248
2022-12-12 00:00:00+00:00,17774.9166320865,25396.306177793118
2022-12-13 00:00:00+00:00,17809.7240835769,25387.90487700644
2022-12-14 00:00:00+00:00,17344.0544569258,25879.215891581545
2022-12-15 00:00:00+00:00,16606.1101750438,25796.56685350323
2022-12-16 00:00:00+00:00,16774.3853702513,25390.329834708373
2022-12-17 00:00:00+00:00,16776.1159254822,25380.937336405626
2022-12-18 00:00:00+00:00,16424.1313857393,25339.476704036835
2022-12-19 00:00:00+00:00,16901.8169362946,25372.62202503216
2022-12-20 00:00:00+00:00,16800.5329707773,25164.481728502644
2022-12-21 00:00:00+00:00,16814.2225791935,25352.9419829667
2022-12-22 00:00:00+00:00,16780.5169798363,25347.800417385166
2022-12-23 00:00:00+00:00,16837.612170076,25331.51369869551
2022-12-24 00:00:00+00:00,16824.8389736996,25381.569417659863
2022-12-25 00:00:00+00:00,16879.9382273524,25372.62202503216
2022-12-26 00:00:00+00:00,16698.9112708942,25372.62202503216
2022-12-27 00:00:00+00:00,16536.2942001753,25372.62202503216
2022-12-28 00:00:00+00:00,16630.5931551724,25366.52730514905
2022-12-29 00:00:00+00:00,16593.6888287551,25345.248671862082
2022-12-30 00:00:00+00:00,16524.2178024547,25356.622448220936
