asset,time,AdrActCnt,HashRate,PriceUSD,SplyCur,TxTfrCnt
btc,2019-02-11T00:00:00.000000000Z,709903,43691361.6410391,3590.6184836353,17533054.82698958,598984
btc,2019-02-12T00:00:00.000000000Z,809914,38568926.1382966,3587.90246580947,17534654.82698412,620420
btc,2019-02-13T00:00:00.000000000Z,758224,46101919.5246827,3576.08537258913,17536567.32697866,717731
btc,2019-02-14T00:00:00.000000000Z,617275,42486082.6992174,3561.91638340152,17538329.8269732,671656
btc,2019-02-15T00:00:00.000000000Z,621340,38267606.4028412,3565.00692372881,17539917.32696774,619537
btc,2019-02-16T00:00:00.000000000Z,587666,45197960.3183164,3584.73600263004,17541792.32696774,633732
btc,2019-02-17T00:00:00.000000000Z,526787,47909837.9374153,3622.7574289889,17543779.82696774,604917
btc,2019-02-18T00:00:00.000000000Z,693311,46704558.9955936,3866.12921712449,17545717.32696228,692922
btc,2019-02-19T00:00:00.000000000Z,713530,47005878.731049,3895.43521098773,17547667.32695682,732552
btc,2019-02-20T00:00:00.000000000Z,690103,39171565.6092075,3931.61382904734,17549292.32695136,670060
btc,2019-02-21T00:00:00.000000000Z,643083,35857048.5191977,3892.26179427236,17550779.8269459,636704
btc,2019-02-22T00:00:00.000000000Z,728261,48813797.1437817,3948.30051052016,17552804.82694044,729279
btc,2019-02-23T00:00:00.000000000Z,581866,43088722.1701283,4110.15112127411,17554592.32694044,643622
btc,2019-02-24T00:00:00.000000000Z,558515,41300825.1419887,3754.18378988895,17556304.82694044,616499
btc,2019-02-25T00:00:00.000000000Z,679440,43162133.9136362,3822.01869666861,17558092.32693498,696499
btc,2019-02-26T00:00:00.000000000Z,702086,48595129.7908771,3796.17506838106,17560104.82692952,735532
btc,2019-02-27T00:00:00.000000000Z,668278,42558467.7050539,3799.3819924021,17561867.32692331,711774
btc,2019-02-28T00:00:00.000000000Z,688385,45274965.6436743,3792.94772296902,17563742.32691785,719452
btc,2019-03-01T00:00:00.000000000Z,727984,48896962.8951683,3810.63269257744,17565767.32691239,755671
btc,2019-03-02T00:00:00.000000000Z,616539,39841969.7664334,3809.64339099942,17567417.32691239,664990
btc,2019-03-03T00:00:00.000000000Z,553981,44067633.2265097,3782.38187025132,17569242.32691239,642524
btc,2019-03-04T00:00:00.000000000Z,687289,41351135.2878892,3698.16185505552,17570954.82690693,647648
btc,2019-03-05T00:00:00.000000000Z,701551,44973132.5393832,3840.1280490941,17572817.32690147,674295
btc,2019-03-06T00:00:00.000000000Z,734311,38634637.3492687,3851.99842548218,17574417.32690147,635535
btc,2019-03-07T00:00:00.000000000Z,689254,42860300.809345,3855.92316832262,17576192.32689601,654802
btc,2019-03-08T00:00:00.000000000Z,698786,44067633.2265097,3839.23355289304,17578017.32689601,661530
btc,2019-03-09T00:00:00.000000000Z,604793,41652968.3921804,3910.36116656926,17579742.32687417,563665
btc,2019-03-10T00:00:00.000000000Z,525757,41044308.6239489,3903.9119509059,17581442.32687417,484251
btc,2019-03-11T00:00:00.000000000Z,749756,42839445.3543402,3851.56892168323,17583217.32686871,682623
btc,2019-03-12T00:00:00.000000000Z,696573,43141131.5892299,3858.91482378726,17585004.82686871,655426
btc,2019-03-13T00:00:00.000000000Z,720085,40727641.7101121,3851.95746639392,17586692.32686325,649478
btc,2019-03-14T00:00:00.000000000Z,735928,46761366.4079065,3853.78326504968,17588629.82685724,683149
btc,2019-03-15T00:00:00.000000000Z,715166,46157993.938127,3901.91420689655,17590542.32685178,693632
btc,2019-03-16T00:00:00.000000000Z,602121,49174856.2870242,3989.79607685564,17592579.82685178,577534
btc,2019-03-17T00:00:00.000000000Z,548345,44046190.293899,3967.14349444769,17594404.82685178,516619
btc,2019-03-18T00:00:00.000000000Z,720573,48571483.8172448,3969.44014582116,17596417.32684577,681426
btc,2019-03-19T00:00:00.000000000Z,739893,52493404.8708111,3996.16790356517,17598592.32684031,683603
btc,2019-03-20T00:00:00.000000000Z,745772,48571483.8172448,4030.65527586207,17600604.82683485,690380
btc,2019-03-21T00:00:00.000000000Z,705159,43141131.5892299,3976.27385008767,17602392.32682939,671870
btc,2019-03-22T00:00:00.000000000Z,726789,48571483.8172448,3983.88764582116,17604404.82670847,697538
btc,2019-03-23T00:00:00.000000000Z,566705,43744504.0590093,3981.77603302163,17606217.32670847,543414
btc,2019-03-24T00:00:00.000000000Z,569884,47567250.8442935,3970.6669880187,17608092.32670847,514946
btc,2019-03-25T00:00:00.000000000Z,715056,46933020.8330363,3908.23883869082,17609942.32670301,712763
btc,2019-03-26T00:00:00.000000000Z,688572,42493410.7542356,3917.76340210403,17611617.32669209,744617
btc,2019-03-27T00:00:00.000000000Z,778566,47250135.8386649,4027.00791788428,17613479.82668663,780458
btc,2019-03-28T00:00:00.000000000Z,765998,46298790.821779,4010.93746201052,17615304.82666117,808702
btc,2019-03-29T00:00:00.000000000Z,759323,46615905.8274077,4089.46104003507,17617142.32664571,783358
btc,2019-03-30T00:00:00.000000000Z,683748,44078985.7823787,4091.89103834015,17618879.82664571,750575
btc,2019-03-31T00:00:00.000000000Z,623888,44078985.7823787,4094.31781472823,17620617.32664461,703754
btc,2019-04-01T00:00:00.000000000Z,697929,43127640.7654928,4138.41780771479,17622317.32663915,757051
btc,2019-04-02T00:00:00.000000000Z,879271,49787055.8836939,4903.71946206897,17624279.82663369,866393
btc,2019-04-03T00:00:00.000000000Z,856707,45030330.7992646,4960.22760274693,17626054.82662823,809606
btc,2019-04-04T00:00:00.000000000Z,802957,44396100.7880073,4911.26970245471,17627804.82662823,779907
btc,2019-04-05T00:00:00.000000000Z,873077,50104170.8893225,5033.22548369375,17629779.82661731,853018
btc,2019-04-06T00:00:00.000000000Z,677458,44084457.1991955,5044.35684593805,17631517.32661731,694851
btc,2019-04-07T00:00:00.000000000Z,623548,44809649.5150318,5189.11195558153,17633279.82661731,671188
btc,2019-04-08T00:00:00.000000000Z,778923,47034242.0441469,5283.42302483928,17635129.82661185,787931
btc,2019-04-09T00:00:00.000000000Z,776284,41949459.1204553,5195.57790882525,17636779.82660639,768380
btc,2019-04-10T00:00:00.000000000Z,773468,47034242.0441469,5311.74160327294,17638629.82460093,830732
btc,2019-04-11T00:00:00.000000000Z,813510,49894432.4387234,5050.66600859147,17640592.32459547,868850
btc,2019-04-12T00:00:00.000000000Z,763723,47987638.842339,5082.86143202805,17642479.82459001,799256
btc,2019-04-13T00:00:00.000000000Z,602847,42902855.9186475,5074.79069257744,17644167.32459001,716499
btc,2019-04-14T00:00:00.000000000Z,596510,38771469.7931481,5156.80404061952,17645692.32459001,634995
btc,2019-04-15T00:00:00.000000000Z,767910,46080845.2459547,5042.89773845704,17647504.82458455,787593
btc,2019-04-16T00:00:00.000000000Z,777026,46080845.2459547,5205.96295745178,17649317.32457909,777530
btc,2019-04-17T00:00:00.000000000Z,734917,43856252.7168397,5226.35221519579,17651042.32457308,727023
btc,2019-04-18T00:00:00.000000000Z,739768,47352040.9768776,5278.5023395675,17652904.82457308,789795
btc,2019-04-19T00:00:00.000000000Z,798377,48305437.7750698,5289.95121911163,17654804.82456762,838284
btc,2019-04-20T00:00:00.000000000Z,689643,41631660.1877246,5313.97326212741,17656442.32456762,649524
btc,2019-04-21T00:00:00.000000000Z,673424,51189192.6714095,5295.73382817066,17658467.32456762,723905
btc,2019-04-22T00:00:00.000000000Z,646342,42318655.5416624,5383.79997533606,17660142.32456762,702367
btc,2019-04-23T00:00:00.000000000Z,714325,36634060.0211406,5544.86271186441,17661592.32456216,708809
btc,2019-04-24T00:00:00.000000000Z,875920,51477170.5469476,5431.94791963764,17663629.8245567,909412
btc,2019-04-25T00:00:00.000000000Z,751975,45160953.3019233,5127.67316738749,17665417.3245567,804847
btc,2019-04-26T00:00:00.000000000Z,761966,47687440.199933,5150.16466066628,17667304.82455124,831840
btc,2019-04-27T00:00:00.000000000Z,619281,43266088.128416,5181.80776364699,17669017.32455124,709128
btc,2019-04-28T00:00:00.000000000Z,574359,51477170.5469476,5148.66961542957,17671054.82455124,681037
btc,2019-04-29T00:00:00.000000000Z,807672,51477170.5469476,5148.80049327878,17673092.32454578,815876
btc,2019-04-30T00:00:00.000000000Z,839425,44213520.7151697,5266.61820251315,17674842.32454032,817227
btc,2019-05-01T00:00:00.000000000Z,760187,54003657.4449573,5315.17532904734,17676979.82454032,841552
btc,2019-05-02T00:00:00.000000000Z,787748,58109198.654223,5393.12937638808,17679279.82453486,885307
btc,2019-05-03T00:00:00.000000000Z,803354,48003251.0621842,5658.43038836938,17681179.8244194,846463
btc,2019-05-04T00:00:00.000000000Z,658798,43092854.4112328,5774.71242869667,17682829.8244194,716831
btc,2019-05-05T00:00:00.000000000Z,613917,42978500.6950409,5728.35170222092,17684442.3244194,731998
btc,2019-05-06T00:00:00.000000000Z,776590,50308167.4802416,5691.68837405026,17686329.82441394,843057
btc,2019-05-07T00:00:00.000000000Z,754405,42312167.3509317,5825.744893045,17687917.32440848,806482
btc,2019-05-08T00:00:00.000000000Z,839633,50641334.1522962,5931.8005949737,17689817.32440302,974173
btc,2019-05-09T00:00:00.000000000Z,831454,49975000.808187,6150.14044476914,17691692.32439756,831076
btc,2019-05-10T00:00:00.000000000Z,775704,41645834.0068226,6357.46349357101,17693254.82439756,788227
btc,2019-05-11T00:00:00.000000000Z,773667,43311667.3670955,7325.08286031561,17694879.82439756,751498
btc,2019-05-12T00:00:00.000000000Z,819732,52640334.1846237,6942.62317451783,17696854.8243915,739687
btc,2019-05-13T00:00:00.000000000Z,882729,55638834.2331149,7798.90573600234,17698942.32438604,866149
btc,2019-05-14T00:00:00.000000000Z,896277,50641334.1522962,7955.5576823495,17700842.32438058,861979
btc,2019-05-15T00:00:00.000000000Z,879106,49641834.1361325,8215.2068383986,17702704.82438058,882803
btc,2019-05-16T00:00:00.000000000Z,882945,48642334.1199687,7862.07160233782,17704529.82438058,896552
btc,2019-05-17T00:00:00.000000000Z,903650,50308167.4802416,7326.92068188194,17706417.32438048,884993
btc,2019-05-18T00:00:00.000000000Z,845558,50987355.5821806,7277.98756341321,17708329.82437492,791603
btc,2019-05-19T00:00:00.000000000Z,750954,54326123.0260991,8219.74278696669,17710367.32437492,738933
btc,2019-05-20T00:00:00.000000000Z,836865,53659544.8294598,7981.13937895967,17712379.82436936,852899
btc,2019-05-21T00:00:00.000000000Z,888770,50993232.0429028,7983.80847738165,17714292.32436936,912798
btc,2019-05-22T00:00:00.000000000Z,862194,55659279.4193776,7667.90211484512,17716379.82435844,879507
btc,2019-05-23T00:00:00.000000000Z,825753,52659677.5345009,7897.4712936879,17718354.82435298,861894
btc,2019-05-24T00:00:00.000000000Z,862849,50993232.0429028,7987.10036762127,17720267.32434752,900849
btc,2019-05-25T00:00:00.000000000Z,701431,46660473.7647477,8061.59176072472,17722017.32434752,721489
btc,2019-05-26T00:00:00.000000000Z,670124,54992701.2227383,8731.52495587376,17724079.82434752,739953
btc,2019-05-27T00:00:00.000000000Z,884928,55659279.4193776,8816.78670835769,17726167.32434206,899436
btc,2019-05-28T00:00:00.000000000Z,944118,54659412.1244187,8719.12584833431,17728217.3243366,914153
btc,2019-05-29T00:00:00.000000000Z,887870,57992303.107615,8655.48850613676,17730392.32433104,935588
btc,2019-05-30T00:00:00.000000000Z,862822,53851726.7142329,8271.62196317942,17732392.32433104,889472
btc,2019-05-31T00:00:00.000000000Z,766989,43386260.5763855,8556.222185564,17733854.82433104,776414
btc,2019-06-01T00:00:00.000000000Z,850116,55994233.7353351,8554.80732963179,17735742.32432548,775393
btc,2019-06-02T00:00:00.000000000Z,690143,48577778.935953,8744.35374547049,17737379.82432002,651499
btc,2019-06-03T00:00:00.000000000Z,727530,44127906.0563237,8173.40127054354,17738867.32431992,734325
btc,2019-06-04T00:00:00.000000000Z,911280,57106701.9552424,7649.93933196961,17740792.32431992,927087
btc,2019-06-05T00:00:00.000000000Z,874396,59331638.395057,7798.54446639392,17742792.32431446,863376
btc,2019-06-06T00:00:00.000000000Z,812486,58219170.1751497,7776.71332612507,17744754.82431436,830580
btc,2019-06-07T00:00:00.000000000Z,864227,58589992.9151188,8023.950093045,17746729.82431436,850315
btc,2019-06-08T00:00:00.000000000Z,617675,45982019.7561692,7939.80515488019,17748279.82431436,631583
btc,2019-06-09T00:00:00.000000000Z,580387,54510942.7754586,7634.06575073057,17750117.32431436,636014
btc,2019-06-10T00:00:00.000000000Z,809202,58219170.1751497,7993.30253857393,17752079.82431436,822710
btc,2019-06-11T00:00:00.000000000Z,835542,53027651.8155822,7922.48362711864,17753867.32431436,839478
btc,2019-06-12T00:00:00.000000000Z,795814,48577778.935953,8146.75612507306,17755504.82431436,796557
btc,2019-06-13T00:00:00.000000000Z,892695,55994233.7353351,8232.77734137931,17757392.32431436,889322
btc,2019-06-14T00:00:00.000000000Z,1041358,62251625.6357354,8698.00481502046,17759504.82431436,967067
btc,2019-06-15T00:00:00.000000000Z,860753,53775192.2320143,8850.58481601403,17761329.82431436,798738
btc,2019-06-16T00:00:00.000000000Z,689588,47882020.4805607,9019.51700672121,17762954.82431436,680915
btc,2019-06-17T00:00:00.000000000Z,805931,48986990.1839583,9340.57218877849,17764617.32431436,833054
btc,2019-06-18T00:00:00.000000000Z,950212,60036687.2179338,9047.13274447691,17766654.82431426,916917
btc,2019-06-19T00:00:00.000000000Z,892254,65193212.5004558,9285.05567656341,17768867.32431416,892947
btc,2019-06-20T00:00:00.000000000Z,839162,53038545.7630826,9546.71977819988,17770667.32431416,867899
btc,2019-06-21T00:00:00.000000000Z,842659,48986990.1839583,10083.4863136762,17772329.82431416,853946
btc,2019-06-22T00:00:00.000000000Z,848072,51933576.0596851,10685.2952327878,17774092.32431416,827796
btc,2019-06-23T00:00:00.000000000Z,875010,66666505.4383192,10794.4276963764,17776354.82431406,814859
btc,2019-06-24T00:00:00.000000000Z,978017,65193212.5004558,11004.2069094681,17778567.32431406,897669
btc,2019-06-25T00:00:00.000000000Z,911584,53775192.2320143,11726.2638308007,17780392.32431406,912055
btc,2019-06-26T00:00:00.000000000Z,1035885,60773333.6868655,12863.4606849795,17782454.82431406,987562
btc,2019-06-27T00:00:00.000000000Z,891448,55670540.6800857,11109.7978418469,17784229.82431406,896022
btc,2019-06-28T00:00:00.000000000Z,1008973,64293187.5738047,12358.2079582116,17786267.32431406,942057
btc,2019-06-29T00:00:00.000000000Z,846946,68631991.6432025,11944.3515473407,17788442.32431406,791035
btc,2019-06-30T00:00:00.000000000Z,675915,59954383.5044069,10842.6167109877,17790342.32431396,721563
btc,2019-07-01T00:00:00.000000000Z,836709,56404452.9021723,10569.5517282291,17792129.82431386,834660
btc,2019-07-02T00:00:00.000000000Z,894242,62321003.9058966,10766.0833162186,17794104.82431386,861278
btc,2019-07-03T00:00:00.000000000Z,883931,67843118.1760393,11952.0248935126,17796254.82431386,881133
btc,2019-07-04T00:00:00.000000000Z,814107,65870934.5081312,11177.0103787551,17798342.32416642,810946
btc,2019-07-05T00:00:00.000000000Z,837154,74548542.6469268,10998.3991004676,17800704.82404084,891641
btc,2019-07-06T00:00:00.000000000Z,654703,70209738.577529,11208.225600526,17802929.82404084,714244
btc,2019-07-07T00:00:00.000000000Z,614084,60348820.2379885,11456.1836039158,17804842.32403538,653539
btc,2019-07-08T00:00:00.000000000Z,834590,70209738.577529,12319.6228758036,17807067.32403538,842595
btc,2019-07-09T00:00:00.000000000Z,815561,66020895.9353463,12579.107616014,17808992.32395348,795153
btc,2019-07-10T00:00:00.000000000Z,802293,58125055.93338185,12106.7829313267,17810604.82394802,815027
btc,2019-07-11T00:00:00.000000000Z,778056,58125055.93338185,11294.678028346,17812217.32364226,788930
btc,2019-07-12T00:00:00.000000000Z,899488,73895419.94631507,11813.3237158971,17814267.32362588,836574
btc,2019-07-13T00:00:00.000000000Z,645726,63532037.880673245,11346.837148159,17816029.82349484,650433
btc,2019-07-14T00:00:00.000000000Z,592612,65334365.19643704,10283.0757891292,17817842.32349484,626312
btc,2019-07-15T00:00:00.000000000Z,757007,65784947.02537798,10926.3802741087,17819667.32349484,791048
btc,2019-07-16T00:00:00.000000000Z,794106,72994256.28843316,9471.14086475745,17821692.32349474,823808
btc,2019-07-17T00:00:00.000000000Z,739298,59927383.24914565,9674.88246113384,17823354.82335824,750751
btc,2019-07-18T00:00:00.000000000Z,740918,54520401.301854275,10679.8906896552,17824867.32331456,823317
btc,2019-07-19T00:00:00.000000000Z,732618,53168655.81503144,10532.2027291058,17826342.3232545,704255
btc,2019-07-20T00:00:00.000000000Z,702633,79752983.72254743,10862.6485479252,17828554.8232544,660545
btc,2019-07-21T00:00:00.000000000Z,558672,67136692.51220085,10589.7064907656,17830417.3232544,586599
btc,2019-07-22T00:00:00.000000000Z,708667,71191928.97266938,10318.5609251899,17832392.3232544,733286
btc,2019-07-23T00:00:00.000000000Z,702928,64200324.93722811,9866.64894038574,17834179.82314518,693969
btc,2019-07-24T00:00:00.000000000Z,733358,62282811.34553916,9792.78753652835,17835917.32314518,651774
btc,2019-07-25T00:00:00.000000000Z,764542,67211666.91964662,9897.18678603156,17837792.32303598,735334
btc,2019-07-26T00:00:00.000000000Z,750605,74380911.39107564,9836.69678813559,17839867.3230195,735242
btc,2019-07-27T00:00:00.000000000Z,587410,68107822.47857523,9446.67205207481,17841767.32301948,613685
btc,2019-07-28T00:00:00.000000000Z,521206,78413611.40625447,9529.78879193454,17843954.82301948,544862
btc,2019-07-29T00:00:00.000000000Z,738306,75277066.95000428,9504.15891595558,17846054.82289936,717489
btc,2019-07-30T00:00:00.000000000Z,737831,63627044.68393211,9589.10920601987,17847829.82289936,712874
btc,2019-07-31T00:00:00.000000000Z,786236,76621300.28839722,10059.0040189947,17849967.32289936,775014
btc,2019-08-01T00:00:00.000000000Z,752575,63627044.68393211,10400.3070143776,17851742.32289936,716569
btc,2019-08-02T00:00:00.000000000Z,775949,75725144.72946858,10529.6944544126,17853854.82289936,776755
btc,2019-08-03T00:00:00.000000000Z,612854,77517455.84732585,10810.4216686148,17856017.3227574,647834
btc,2019-08-04T00:00:00.000000000Z,583300,74828989.17053996,10986.5089291058,17858104.8227574,601500
btc,2019-08-05T00:00:00.000000000Z,807955,70546861.81990622,11790.0239375804,17859892.3227574,753424
btc,2019-08-06T00:00:00.000000000Z,850550,79916269.03403816,11423.4970017534,17861904.82275739,801041
btc,2019-08-07T00:00:00.000000000Z,819832,75945274.29942758,11967.2735473407,17863817.32275739,772807
btc,2019-08-08T00:00:00.000000000Z,815367,70485156.53933802,11938.2346108708,17865592.32275739,727263
btc,2019-08-09T00:00:00.000000000Z,749568,72967028.24846964,11858.3410984804,17867429.82262079,743204
btc,2019-08-10T00:00:00.000000000Z,596821,74952525.61577493,11303.7305618936,17869317.32262079,608823
btc,2019-08-11T00:00:00.000000000Z,550565,75945274.29942758,11530.195242256,17871229.82254971,577268
btc,2019-08-12T00:00:00.000000000Z,660039,66017787.46290111,11384.6962465809,17872892.32254415,638904
btc,2019-08-13T00:00:00.000000000Z,873566,77930771.66673285,10867.05475827,17874854.82254405,779289
btc,2019-08-14T00:00:00.000000000Z,750768,75448899.95760125,10024.3795917008,17876754.82254405,751765
btc,2019-08-15T00:00:00.000000000Z,701215,77930771.66673285,10310.0858696669,17878717.32254405,748088
btc,2019-08-16T00:00:00.000000000Z,706459,72967028.24846964,10373.3219028054,17880554.82254405,731268
btc,2019-08-17T00:00:00.000000000Z,565674,63535915.753769495,10207.1555616598,17882154.82243485,609418
btc,2019-08-18T00:00:00.000000000Z,526730,62789407.41868819,10331.3099760374,17883729.82243485,557481
btc,2019-08-19T00:00:00.000000000Z,711022,82514504.79037575,10884.6297744009,17885767.32243485,712515
btc,2019-08-20T00:00:00.000000000Z,743636,77452265.23268399,10771.3923793688,17887679.82243485,772532
btc,2019-08-21T00:00:00.000000000Z,784357,68846457.984608,10096.8302238457,17889379.82243485,855954
btc,2019-08-22T00:00:00.000000000Z,808723,71377577.76345386,10119.7145248393,17891142.32242939,811792
btc,2019-08-23T00:00:00.000000000Z,791057,77452265.23268399,10414.1441725891,17893054.82242939,753552
btc,2019-08-24T00:00:00.000000000Z,700721,80995832.92306823,10147.0871548802,17895054.82242939,634546
btc,2019-08-25T00:00:00.000000000Z,513916,78464713.14422233,10100.3567783752,17896992.32232939,562074
btc,2019-08-26T00:00:00.000000000Z,759470,69352681.94037716,10362.6434723553,17898704.82232939,726100
btc,2019-08-27T00:00:00.000000000Z,726784,68340234.02883881,10168.221571654,17900392.32232939,702383
btc,2019-08-28T00:00:00.000000000Z,705437,76439817.32114564,9724.79997808299,17902279.82232939,705498
btc,2019-08-29T00:00:00.000000000Z,735396,83526952.7019141,9482.31173495032,17904342.32232939,737906
btc,2019-08-30T00:00:00.000000000Z,734849,80995832.92306823,9577.67882349503,17906342.32224839,752758
btc,2019-08-31T00:00:00.000000000Z,596235,84033176.65768328,9605.02446142607,17908417.32219925,663128
btc,2019-09-01T00:00:00.000000000Z,574358,76105398.3346369,9762.93655689655,17910204.82219925,602605
btc,2019-09-02T00:00:00.000000000Z,728155,79786349.93155265,10377.3383845704,17912067.32219925,711844
btc,2019-09-03T00:00:00.000000000Z,799532,87818532.81056806,10618.7815058445,17914117.32219925,796372
btc,2019-09-04T00:00:00.000000000Z,750620,72825124.76973927,10577.2410839275,17915817.32219379,706833
btc,2019-09-05T00:00:00.000000000Z,744004,88354011.66916907,10580.1846995909,17917879.82217195,744911
btc,2019-09-06T00:00:00.000000000Z,775304,84605659.65896188,10330.8497312098,17919854.82217195,795763
btc,2019-09-07T00:00:00.000000000Z,617013,80321828.79015365,10494.5069649328,17921729.82215557,652461
btc,2019-09-08T00:00:00.000000000Z,567664,94779757.97238144,10407.2656573933,17923942.32215557,598332
btc,2019-09-09T00:00:00.000000000Z,769573,78179913.35574953,10332.4644424313,17925767.32215557,700956
btc,2019-09-10T00:00:00.000000000Z,807975,97457152.26538657,10085.9519243133,17928042.32215557,739344
btc,2019-09-11T00:00:00.000000000Z,783950,98528109.9825886,10142.1480603741,17930342.32210557,727159
btc,2019-09-12T00:00:00.000000000Z,757805,84605659.65896188,10403.3599707773,17932317.32210557,751767
btc,2019-09-13T00:00:00.000000000Z,759154,81990003.47587636,10345.3387469316,17934192.32210557,689165
btc,2019-09-14T00:00:00.000000000Z,652357,91618125.62606,10363.4528963179,17936129.82210557,662230
btc,2019-09-15T00:00:00.000000000Z,554317,86889448.17439239,10306.1696674459,17937967.32210557,566718
btc,2019-09-16T00:00:00.000000000Z,779631,96346803.07772762,10257.822761543,17940004.82210557,752131
btc,2019-09-17T00:00:00.000000000Z,777701,87480532.85585083,10195.6111811806,17941854.82210557,743632
btc,2019-09-18T00:00:00.000000000Z,855706,102848734.57377057,10161.3188664524,17944029.82210557,770062
btc,2019-09-19T00:00:00.000000000Z,733322,87480532.85585083,10268.3926291642,17945879.82209557,739176
btc,2019-09-20T00:00:00.000000000Z,742828,89253786.90022619,10170.1251161309,17947767.32208465,759488
btc,2019-09-21T00:00:00.000000000Z,625288,98120057.12210296,9986.4061081239,17949842.32208465,667964
btc,2019-09-22T00:00:00.000000000Z,606415,98120057.12210296,10047.0134748685,17951917.32208465,699547
btc,2019-09-23T00:00:00.000000000Z,735518,67383653.68626347,9692.74104792519,17953342.32208465,703320
btc,2019-09-24T00:00:00.000000000Z,840208,92800294.9889769,8613.67124850965,17955304.82207373,796517
btc,2019-09-25T00:00:00.000000000Z,783948,92209210.30751845,8424.15764640561,17957254.82207373,735121
btc,2019-09-26T00:00:00.000000000Z,739854,102371761.97619785,8091.69529924021,17959392.32206827,743570
btc,2019-09-27T00:00:00.000000000Z,714047,83726816.31844728,8186.77963927528,17961042.32206827,700543
btc,2019-09-28T00:00:00.000000000Z,619808,100852756.01994783,8201.97901344243,17963029.82206827,654446
btc,2019-09-29T00:00:00.000000000Z,564381,86263992.57052143,8064.50806236119,17964729.82206827,600229
btc,2019-09-30T00:00:00.000000000Z,750859,82458228.1924102,8282.3654541204,17966354.82206827,700812
btc,2019-10-01T00:00:00.000000000Z,750562,90704051.0116512,8314.55139012273,17968142.32206827,711678
btc,2019-10-02T00:00:00.000000000Z,717573,93875521.32674389,8362.53073232028,17969992.32203627,699637
btc,2019-10-03T00:00:00.000000000Z,708956,93241227.26372536,8254.33991028638,17971829.82203627,689533
btc,2019-10-04T00:00:00.000000000Z,712900,93241227.26372536,8165.68615125658,17973667.32203081,721395
btc,2019-10-05T00:00:00.000000000Z,636638,100218461.9569293,8141.63371379311,17975642.32202535,675545
btc,2019-10-06T00:00:00.000000000Z,555377,94509815.38976245,7854.60981297487,17977504.82202535,567904
btc,2019-10-07T00:00:00.000000000Z,734959,98315579.76787366,8226.02342928112,17979442.32202535,705142
btc,2019-10-08T00:00:00.000000000Z,715311,102755638.20900345,8190.1151207481,17981467.32200351,698456
btc,2019-10-09T00:00:00.000000000Z,701690,87532580.6965585,8598.3319207481,17983192.32200351,674656
btc,2019-10-10T00:00:00.000000000Z,743456,103742972.6980896,8578.09037931034,17985217.32200351,731053
btc,2019-10-11T00:00:00.000000000Z,726820,100875176.08460964,8289.85402893045,17987167.32198713,733124
btc,2019-10-12T00:00:00.000000000Z,578474,86002553.969571,8323.7501440678,17988829.82195437,608003
btc,2019-10-13T00:00:00.000000000Z,555407,91822275.66676003,8291.25065143191,17990604.82195437,587591
btc,2019-10-14T00:00:00.000000000Z,694167,87295825.4578352,8346.36843658679,17992292.32194891,660417
btc,2019-10-15T00:00:00.000000000Z,712296,98935268.85221331,8160.71262752776,17994204.82194345,712876
btc,2019-10-16T00:00:00.000000000Z,733220,92468911.41089214,8003.85592314436,17995992.32193794,704331
btc,2019-10-17T00:00:00.000000000Z,730671,96995361.61981696,8072.48938229106,17997867.32193248,704100
btc,2019-10-18T00:00:00.000000000Z,673650,103461719.06113812,7959.33199357101,17999867.32192702,701118
btc,2019-10-19T00:00:00.000000000Z,643714,91822275.66676003,7948.47733722969,18001642.32192701,672304
btc,2019-10-20T00:00:00.000000000Z,546144,94408818.6432885,8213.70903927528,18003467.321927,571275
btc,2019-10-21T00:00:00.000000000Z,749935,102815083.317006,8211.65455873758,18005454.82192154,756436
btc,2019-10-22T00:00:00.000000000Z,732596,109281440.75832719,8029.20537288136,18007567.32188878,731627
btc,2019-10-23T00:00:00.000000000Z,736263,109314233.41859664,7458.03585680889,18009667.32188878,711264
btc,2019-10-24T00:00:00.000000000Z,719988,90520752.85884188,7454.37113816482,18011329.82185602,675424
btc,2019-10-25T00:00:00.000000000Z,786680,93923788.68060285,8656.65517755699,18013054.82182326,720051
btc,2019-10-26T00:00:00.000000000Z,761194,95285003.00930724,9249.64676095851,18014804.82182326,669163
btc,2019-10-27T00:00:00.000000000Z,598714,78269823.90050235,9558.15604400935,18016242.32182326,565316
btc,2019-10-28T00:00:00.000000000Z,753434,91201360.02319407,9319.17814167154,18017917.32180779,672865
btc,2019-10-29T00:00:00.000000000Z,728736,90520752.85884188,9431.20712390415,18019579.82177503,669109
btc,2019-10-30T00:00:00.000000000Z,711325,91201360.02319407,9182.85506516657,18021254.82176957,668386
btc,2019-10-31T00:00:00.000000000Z,721957,89840145.69448967,9155.27729877265,18022904.82176411,660394
btc,2019-11-01T00:00:00.000000000Z,790414,88478931.36578529,9251.38129345412,18024529.82176411,697210
btc,2019-11-02T00:00:00.000000000Z,634816,91201360.02319407,9300.19083752192,18026204.82176411,613180
btc,2019-11-03T00:00:00.000000000Z,610943,93923788.68060285,9209.63869608416,18027929.82176411,601849
btc,2019-11-04T00:00:00.000000000Z,757129,89840145.69448967,9418.36013062537,18029579.82175865,691354
btc,2019-11-05T00:00:00.000000000Z,782184,98007431.66671602,9330.78722296902,18031379.82171589,727421
btc,2019-11-06T00:00:00.000000000Z,831199,89840145.69448967,9354.93338229106,18033029.82168313,687165
